,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2018-10-23,1.1611431900652949,0.9143099923898522,0.7147253020812162,0.8836959754870471,0.9977401807456766,0.9883502940947565
2018-10-24,1.1658350421064678,0.9159681860122011,0.7155753289044536,0.8846068914326418,0.9987145866243826,0.9853218849914225
2018-10-25,1.1672986368094729,0.9117915175323873,0.7097013137425342,0.8764736827104246,0.9914210275307049,0.9768891544290835
2018-10-26,1.1728257233407595,0.9160092800913145,0.7135239557982745,0.8813889114849988,0.9965749702535837,0.9773420431551616
2018-10-29,1.1530843596502107,0.904826531622587,0.7049716381600047,0.8698082066006412,0.9848751948752976,0.9823189842517832
2018-10-30,1.1722573544415928,0.9177230327139031,0.7125922397448083,0.8789438228061367,0.9935902526315162,0.9746778413841571
2018-10-31,1.1957597346616147,0.9324814415506434,0.7225756273322897,0.8908633313772003,1.0046577679310285,0.9659935494491708
2018-11-01,1.2084065412328064,0.9381345569283895,0.725639950285939,0.8929684522369453,1.007382116179383,0.9583963386343018
2018-11-02,1.2486778817490567,0.9662257540238259,0.7443766350162953,0.9141984048612023,1.0274448623909183,0.9455439937326855
2018-11-05,1.2717989113388037,0.9739833756936696,0.7485676492181161,0.9190018910226467,1.031223285126025,0.9315131477550208
2018-11-06,1.277734320283742,0.9718926503252127,0.7453685464313137,0.9137311240191986,1.0275554030408285,0.9238526015325028
2018-11-07,1.2822023042030983,0.9682271711104998,0.7430369647724595,0.9104281180222168,1.0246338345139312,0.9179953535130785
2018-11-08,1.290498560071154,0.9653802206047747,0.7407541326191067,0.9079979847551493,1.0238649841877219,0.9113667997694981
2018-11-09,1.2930401753829823,0.9636946416285526,0.7396959441296389,0.9059251464223512,1.0206064092242946,0.906671342317792
2018-11-12,1.3348664055362331,0.993302054975631,0.7605450131153613,0.9307741673693584,1.044558081046115,0.8986208970506854
2018-11-13,1.372405376912529,1.0135457619759831,0.7744568768787687,0.9460630809523868,1.0596716250657605,0.8863519777777918
2018-11-14,1.3806642500419983,1.0120693985712206,0.773404325748013,0.9441971147671536,1.058598530933444,0.8801205019592634
2018-11-15,1.4129688579058863,1.0320074273551376,0.7878153553009098,0.9612643857625222,1.0729942037267004,0.8714961387893292
2018-11-16,1.4407370855957662,1.0432218444558048,0.7939049262594223,0.9673614703669867,1.0793604622101494,0.8595398849270168
2018-11-19,1.4564084437567408,1.0478128415119992,0.7964503328017644,0.9687039706418051,1.0832520363921778,0.8532894179412147
2018-11-20,1.4254711739290356,1.0185585149359428,0.7751888194504497,0.9422071859171463,1.0577088161621258,0.8512944607871474
2018-11-21,1.4433763901804233,1.0257618549353504,0.7810475356596107,0.9495764368824449,1.0655051986573905,0.8468763271799539
