,Q_1,Q_2,Q_3,Q_4,Q_5,Q_LS
2018-09-04,0.0,0.011702182346109175,0.0,0.008052446808510638,0.013132264604810998,0.0
2018-09-05,0.0,-0.012444411630558722,0.0,-0.011467673469387754,-0.012465278431372549,0.0
2018-09-06,0.0,-0.003049989932885906,0.0,-0.006358385714285712,-0.005047223300970874,0.0
2018-09-07,0.0,0.004079304068522484,0.0,0.0019630445544554457,0.004931268518518519,0.0
2018-09-10,0.0,-0.01632523917525773,-0.027943999999999997,-0.018918742603550295,-0.015519471337579619,0.0
2018-09-11,0.0,0.0028703923240938163,0.0,-0.0023260929203539824,-8.217452830188701e-05,0.0
2018-09-12,0.0,0.0017707851851851853,0.0,0.0014041698113207545,0.0002728271028037379,0.0
2018-09-13,0.0,0.009237602876106196,0.0,0.006733083682008367,0.00635786307053942,0.0
2018-09-14,0.0,-0.008756829568788503,0.0,-0.010063557142857144,-0.006888208722741433,0.0
2018-09-17,0.0,-0.015571199797160243,0.0,-0.018409144171779142,-0.014630752542372881,0.0
2018-09-18,0.0,0.018169068891280945,0.0,0.016672956521739134,0.01937850158730159,0.0
2018-09-19,0.0,0.011513122026887281,0.0,0.013970877952755905,0.012369486590038312,0.0
2018-09-20,0.0,-0.0014472047159699891,0.0,-0.001026429245283019,0.002584302521008403,0.0
2018-09-21,0.0,0.012934454170957774,0.0,0.014935422764227645,0.012362604444444444,0.0
2018-09-25,0.0,-0.0019321648568608096,0.0,-0.0006464113475177303,-0.0026923524904214555,0.0
2018-09-26,0.0,0.0044543880903490755,0.0,0.004121793706293706,0.005271639405204462,0.0
2018-09-27,0.0,-0.0158105568544102,-0.014975197530864197,-0.014671558739255013,-0.015122052478134109,0.0
2018-09-28,0.0,0.008785196480938416,0.0,0.007955901898734177,0.00975312539184953,0.0
2018-10-08,0.0,-0.03264200635208711,-0.03062473387096774,-0.031541686956521736,-0.03019617516629712,0.0
2018-10-09,0.0,0.0032688944765045342,0.0,0.0031341837837837836,0.004888903743315508,0.0
2018-10-10,0.0,0.0036420008598452274,0.011703199999999999,0.002675497757847534,0.0049633978494623655,0.0
2018-10-11,0.0,-0.07452869472789114,-0.07264087142857142,-0.07193898797595188,-0.06926842647058823,0.0
2018-10-12,0.0,-0.00906608557844691,-0.010536870550161812,-0.011584645962732919,-0.008819527777777779,0.0
2018-10-15,-0.01379120202020202,-0.016771540498442365,-0.012683342696629215,-0.009621771708683474,-0.008639241057542768,0.0051519609626592515
2018-10-16,-0.021677185714285712,-0.023792477037037036,-0.019757196620583718,-0.016585665726375175,-0.011235811764705882,0.010441373949579832
2018-10-17,0.004946483282674772,0.004910896551724138,0.007095010886469673,0.014863088117489986,0.013928980645161291,0.008982497362486519
2018-10-18,-0.03335187577639752,-0.03742206056527591,-0.03243501038575668,-0.02655823589001447,-0.024131475535168194,0.009220400241229316
2018-10-19,0.017039457814661138,0.015331717391304348,0.01994818027734977,0.0233249797979798,0.027884187227866473,0.010844729413205337
2018-10-22,0.04321091361639824,0.04899087334315169,0.04854591895803183,0.05150467822468793,0.05117580555555555,0.00796489193915731
2018-10-23,-0.017331312210200928,-0.014419460471567266,-0.012903936908517351,-0.008898676638176638,-0.007369111764705883,0.009962200445495045
2018-10-24,-0.00040018238021638356,-0.002543752039151713,0.00193114489003881,0.0027470350631136043,0.006872021772939347,0.007272204153155731
2018-10-25,-0.010505160766961652,-0.010196363790186125,-0.0062541163434903044,-0.0037735467914438497,0.00013438897396630945,0.010639549740927963
